geo,hpi_index,hpi_growth,air_passengers,net_migration_rate,immigration,emigration,gdp_pc_growth,unemployment_rate,inflation_hicp,population,long_rate,year,net_migration_level,immigration_rate_per_1000,emigration_rate_per_1000,net_migration_level_per_1000,log_hpi,log_air_passengers,log_population,dlog_hpi,air_growth,pop_growth,L1_hpi_growth,L1_dlog_hpi,L1_net_migration_rate,L1_net_migration_level_per_1000,L1_immigration_rate_per_1000,L1_emigration_rate_per_1000,L1_air_growth,L1_gdp_pc_growth,L1_unemployment_rate,L1_inflation_hicp,L1_long_rate,L1_pop_growth,post_2020,post_2022
PT,,,20274653.0,,,,,,2.1,,3.44,2005,,,,,,16.82488204314605,,,9.576318780549897,,,,,,,,3.7838294787988502,,,2.5,4.14,,0,0
PT,,,22028195.0,,,,,,3.0,,3.91,2006,,,,,,16.90783378169504,,,8.295173854898863,,,,,,,,9.576318780549897,,,2.1,3.44,,0,0
PT,,,24326238.0,,,,,,2.4,,4.42,2007,,,,,,17.00706607888311,,,9.923229718807036,,,,,,,,8.295173854898863,,,3.0,3.91,,0,0
PT,107.53,,25182901.0,,,,,,2.7,,4.52,2008,,,,,4.677769878402435,17.04167579042877,,,3.4609711545659394,,,,,,,,9.923229718807036,,,2.4,4.42,,0,0
PT,106.54,-0.9,24116313.0,,,,,11.2,-0.9,,4.21,2009,,,,,4.668520501488853,16.998399057442356,,-0.9249376913581742,-4.3276732986413435,,,,,,,,3.4609711545659394,,,2.7,4.52,,0,0
PT,107.36,0.8,25735500.0,,,,,12.6,1.4,,5.4,2010,,,,,4.676187673223372,17.063381919673727,,0.7667171734518696,6.498286223137129,,-0.9,-0.9249376913581742,,,,,-4.3276732986413435,,11.2,-0.9,4.21,,0,0
PT,102.09,-4.9,27579707.0,,,,,13.5,3.6,,10.24,2011,,,,,4.625854777180924,17.13259080663268,,-5.0332896042447395,6.9208886958954,,0.8,0.7667171734518696,,,,,6.498286223137129,,12.6,1.4,5.4,,0,0
PT,94.87,-7.1,28186254.0,,,,,16.6,2.8,,10.55,2012,,,,,4.5525075334047855,17.154344970259015,,-7.334724377613888,2.1754163626333423,,-4.9,-5.0332896042447395,,,,,6.9208886958954,,13.5,3.6,10.24,,0,0
PT,93.09,-1.9,29694146.0,-3.4,17757.0,53786.0,,17.2,0.4,,6.29,2013,-36029.0,,,,4.533566767128399,17.206460479968204,,-1.8940766276386967,5.211550970918921,,-7.1,-7.334724377613888,,,,,2.1754163626333423,,16.6,2.8,10.55,,0,0
PT,97.04,4.2,32560621.0,-2.5,23077.0,49572.0,1.3,14.6,-0.2,10444092.0,3.75,2014,-26495.0,2.209574561388391,4.746415485424678,-2.5368409240362877,4.575123264635795,17.29861417139831,16.161547017647845,4.1556497507396095,9.215369143010577,,-1.9,-1.8940766276386967,-3.4,,,,5.211550970918921,,17.2,0.4,6.29,,0,0
PT,100.0,3.1,36005814.0,-0.3,36849.0,40377.0,2.0,13.0,0.5,10395121.0,2.42,2015,-3528.0,3.544836082235118,3.8842260710577587,-0.33938998882264093,4.605170185988092,17.399190983380663,16.156847119418146,3.004692135229714,10.057681198235358,-0.4699898229699073,4.2,4.1556497507396095,-2.5,-2.5368409240362877,2.209574561388391,4.746415485424678,9.215369143010577,1.3,14.6,-0.2,3.75,,0,0
PT,107.12,7.1,40930044.0,-0.1,37644.0,38273.0,2.3,11.5,0.6,10368554.0,3.17,2016,-629.0,3.630593041228314,3.6912572379909485,-0.060664196762634404,4.673949701382917,17.527374923474117,16.154288129788643,6.877951539482563,12.818394009345369,-0.2558989629502406,3.1,3.004692135229714,-0.3,-0.33938998882264093,3.544836082235118,3.8842260710577587,10.057681198235358,2.0,13.0,0.5,2.42,-0.4699898229699073,0,0
PT,117.02,9.2,47673057.0,1.4,46649.0,31753.0,3.5,9.2,1.6,10344478.0,3.05,2017,14896.0,4.509555726253176,3.0695603973443606,1.439995328908815,4.76234486036009,17.679876953507502,16.15196340872966,8.839515897717298,15.25020300333857,-0.23247210589829592,7.1,6.877951539482563,-0.1,-0.060664196762634404,3.630593041228314,3.6912572379909485,12.818394009345369,2.3,11.5,0.6,3.17,-0.2558989629502406,0,0
PT,129.03,10.3,51018598.0,2.3,55357.0,31600.0,3.0,7.2,1.2,10335770.0,1.84,2018,23757.0,5.355866084481369,3.0573435747892996,2.298522509692069,4.860044935463755,17.747700790880536,16.15112125243495,9.77000751036643,6.782383737303377,-0.08421562947091843,9.2,8.839515897717298,1.4,1.439995328908815,4.509555726253176,3.0695603973443606,15.25020300333857,3.5,9.2,1.6,3.05,-0.23247210589829592,0,0
PT,141.88,10.0,55007894.0,6.5,95382.0,28219.0,2.5,6.6,0.3,10333496.0,0.76,2019,67163.0,9.230370825130237,2.730827979224069,6.499542845906167,4.954981629905421,17.822987260170418,16.150901215592892,9.493669444166652,7.528646928988181,-0.02200368420588461,10.3,9.77000751036643,2.3,2.298522509692069,5.355866084481369,3.0573435747892996,6.782383737303377,3.0,7.2,1.2,1.84,-0.08421562947091843,0,0
PT,154.33,8.8,16548993.0,5.6,83654.0,25886.0,-8.5,7.1,-0.1,10375395.0,0.41,2020,57768.0,8.062729178021655,2.494941156457176,5.56778802156448,5.03909316691274,16.62183581201471,16.15494769564546,8.411153700731866,-120.11514481557093,0.40464800525690237,10.0,9.493669444166652,6.5,6.499542845906167,9.230370825130237,2.730827979224069,7.528646928988181,2.5,6.6,0.3,0.76,-0.02200368420588461,1,0
PT,168.84,9.4,22347692.0,6.9,97119.0,25079.0,5.3,6.7,0.9,10394297.0,0.3,2021,72040.0,9.343489030571284,2.412765384710481,6.930723645860802,5.128951520914298,16.92223360747229,16.1567678483197,8.985835400155828,30.039779545758094,0.18201526742380736,8.8,8.411153700731866,5.6,5.56778802156448,8.062729178021655,2.494941156457176,-120.11514481557093,-8.5,7.1,-0.1,0.41,0.40464800525690237,1,0
PT,190.17,12.6,51165525.0,13.0,167098.0,30954.0,6.4,6.2,8.1,10421117.0,2.17,2022,136144.0,16.03455752391994,2.9703149863877356,13.064242537532206,5.247918408964185,17.750576523370903,16.15934478624097,11.896688804988642,82.83429158986131,0.2576937921269007,9.4,8.985835400155828,6.9,6.930723645860802,9.343489030571284,2.412765384710481,30.039779545758094,5.3,6.7,0.9,0.3,0.18201526742380736,1,1
PT,205.76,8.2,61105311.0,14.7,189367.0,33666.0,2.0,6.5,5.3,10516621.0,3.24,2023,155701.0,18.006449029588495,3.2012183380954773,14.805230691493017,5.326710441049254,17.928109343441154,16.16846751596017,7.8792032085069685,17.753282007025106,0.9122729719202027,12.6,11.896688804988642,13.0,13.064242537532206,16.03455752391994,2.9703149863877356,82.83429158986131,6.4,6.2,8.1,2.17,0.2576937921269007,1,1
PT,224.44,9.1,63996712.0,13.4,,33916.0,1.1,6.5,2.7,10639726.0,2.96,2024,,,3.1876760736131735,,5.413608410882771,17.974342265004207,16.18010528966649,8.689796983351705,4.623292156305325,1.163777370631891,8.2,7.8792032085069685,14.7,14.805230691493017,18.006449029588495,3.2012183380954773,17.753282007025106,2.0,6.5,5.3,3.24,0.9122729719202027,1,1
PT,,,,,,,0.8,,2.2,10749635.0,3.07583,2025,,,,,,,16.19038235847314,,,1.0277068806651357,9.1,8.689796983351705,13.4,,,3.1876760736131735,4.623292156305325,1.1,6.5,2.7,2.96,1.163777370631891,1,1
RO,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,38.8,,,1996,,,,,,,,,,,,,,,,,,,,,,,0,0
RO,,,,,,,,,154.9,,,1997,,,,,,,,,,,,,,,,,,,,38.8,,,0,0
RO,,,,,,,,,59.1,,,1998,,,,,,,,,,,,,,,,,,,,154.9,,,0,0
RO,,,,,,,,,45.8,,,1999,,,,,,,,,,,,,,,,,,,,59.1,,,0,0
RO,,,,,,,,,45.7,,,2000,,,,,,,,,,,,,,,,,,,,45.8,,,0,0
RO,,,2360467.0,,,,,,34.5,,,2001,,,,,,14.674370038781792,,,,,,,,,,,,,,45.7,,,0,0
RO,,,2414809.0,,,,,,22.5,,,2002,,,,,,14.697130752914193,,,2.2760714132401105,,,,,,,,,,,34.5,,,0,0
RO,,,2717516.0,,,,,,15.3,,,2003,,,,,,14.815228785724658,,,11.809803281046527,,,,,,,,2.2760714132401105,,,22.5,,,0,0
RO,,,3192620.0,,,,,,11.9,,,2004,,,,,,14.97635245427952,,,16.112366855486115,,,,,,,,11.809803281046527,,,15.3,,,0,0
RO,,,3493783.0,,,,,,9.1,,6.99,2005,,,,,,15.066495661279221,,,9.014320699970213,,,,,,,,16.112366855486115,,,11.9,,,0,0
RO,,,4900134.0,,,,,,6.6,,7.23,2006,,,,,,15.40477310964571,,,33.827744836648854,,,,,,,,9.014320699970213,,,9.1,6.99,,0,0
RO,,,6908599.0,,,,,,4.9,,7.13,2007,,,,,,15.74827742554916,,,34.35043159034503,,,,,,,,33.827744836648854,,,6.6,7.23,,0,0
RO,,,8031267.0,,,,,,7.9,,7.7,2008,,,,,,15.898852856789045,,,15.05754312398846,,,,,,,,34.35043159034503,,,4.9,7.13,,0,0
RO,129.28,,7984057.0,,,,,8.4,5.6,,9.69,2009,,,,,4.861980594772786,15.89295723622651,,,-0.5895620562535342,,,,,,,,15.05754312398846,,,7.9,7.7,,0,0
RO,119.54,-7.5,8848949.0,,,,,9.0,6.1,,7.34,2010,,,,,4.783651043396108,15.995809252869787,,-7.832955137667774,10.285201664327737,,,,,,,,-0.5895620562535342,,8.4,5.6,9.69,,0,0
RO,104.83,-12.3,9687456.0,,,,,9.1,5.8,,7.29,2011,,,,,4.6523399904644815,16.08634241069794,,-13.131105293162637,9.053315782815474,,-7.5,-7.832955137667774,,,,,10.285201664327737,,9.0,6.1,7.34,,0,0
RO,99.51,-5.1,9674226.0,,,,,8.7,3.4,,6.68,2012,,,,,4.600258141627071,16.08497579367995,,-5.2081848837410405,-0.13666170179931214,,-12.3,-13.131105293162637,,,,,9.053315782815474,,9.1,5.8,7.29,,0,0
RO,99.26,-0.3,10016933.0,-0.7,153646.0,161755.0,,9.0,3.2,,5.41,2013,-8109.0,,,,4.5977426701592945,16.119787518942204,,-0.2515471467776642,3.4811725262255067,,-5.1,-5.2081848837410405,,,,,-0.13666170179931214,,8.7,3.4,6.68,,0,0
RO,97.22,-2.1,10907487.0,-1.0,136035.0,172871.0,4.5,8.6,1.4,19947311.0,4.49,2014,-36836.0,6.819716201346637,8.66638114781486,-1.8466649464682232,4.576976451617309,16.204959992138715,16.80860490524815,-2.076621854198546,8.517247319651133,,-0.3,-0.2515471467776642,-0.7,,,,3.4811725262255067,,9.0,3.2,5.41,,0,0
RO,100.0,2.9,12580711.0,-2.5,132795.0,194718.0,3.6,8.4,-0.4,19870647.0,3.47,2015,-61923.0,6.682973131171823,9.799278302311947,-3.1163051711401244,4.605170185988092,16.34767532592246,16.80475417564861,2.8193734370782764,14.271533378374457,-0.38507295995380275,-2.1,-2.076621854198546,-1.0,-1.8466649464682232,6.819716201346637,8.66638114781486,8.517247319651133,4.5,8.6,1.4,4.49,,0,0
RO,105.95,6.0,15153719.0,-3.2,137455.0,207578.0,3.5,7.2,-1.1,19760585.0,3.32,2016,-70123.0,6.956018761590307,10.504648521286185,-3.548629759695879,4.662967284714308,16.53375653834258,16.799199855108927,5.779709872621641,18.608121242012032,-0.5554320539683744,2.9,2.8193734370782764,-2.5,-3.1163051711401244,6.682973131171823,9.799278302311947,14.271533378374457,3.6,8.4,-0.4,3.47,-0.38507295995380275,0,0
RO,112.36,6.0,17934774.0,-3.0,177435.0,242193.0,8.8,6.1,1.1,19643949.0,3.96,2017,-64758.0,9.032552466919965,12.329140133686968,-3.2965876667670027,4.721708002236043,16.702252067809745,16.793279909925317,5.874071752173471,16.84955294671653,-0.5919945183610054,6.0,5.779709872621641,-3.2,-3.548629759695879,6.956018761590307,10.504648521286185,18.608121242012032,3.5,7.2,-1.1,3.32,-0.5554320539683744,0,0
RO,118.62,5.6,19809642.0,-2.9,172578.0,231661.0,6.0,5.3,4.1,19533481.0,4.69,2018,-59083.0,8.834984404469434,11.859688500989659,-3.024704096520226,4.775925106410581,16.80167934683047,16.78764052557752,5.4217104174537845,9.942727902072335,-0.5639384347798426,6.0,5.874071752173471,-3.0,-3.2965876667670027,9.032552466919965,12.329140133686968,16.84955294671653,8.8,6.1,1.1,3.96,-0.5919945183610054,0,0
RO,122.69,3.4,21565865.0,-1.3,202422.0,233736.0,4.4,4.9,3.9,19414458.0,4.54,2019,-31314.0,10.426353390859534,12.039275059854877,-1.6129216689953436,4.809660848803092,16.88662229855109,16.78152860419887,3.373574239251109,8.494295172062039,-0.6111921378650464,5.6,5.4217104174537845,-2.9,-3.024704096520226,8.834984404469434,11.859688500989659,9.942727902072335,6.0,5.3,4.1,4.69,-0.5639384347798426,0,0
RO,128.44,4.7,6633447.0,-1.4,145519.0,186818.0,-3.1,6.1,2.3,19328838.0,3.89,2020,-41299.0,7.5285953558098,9.665247336647967,-2.1366519808381654,4.855461869221313,15.707635136558189,16.77710873556488,4.580102041822087,-117.89871619929002,-0.4419868633988244,3.4,3.373574239251109,-1.3,-1.6129216689953436,10.426353390859534,12.039275059854877,8.494295172062039,4.4,4.9,3.9,4.54,-0.6111921378650464,1,0
RO,134.09,4.4,10384613.0,-0.9,194642.0,216861.0,6.4,5.6,4.1,19201662.0,3.62,2021,-22219.0,10.136726706261156,11.29386612471358,-1.1571394184524235,4.898511216291551,16.15583574931151,16.770507395751693,4.304934707023822,44.82006127533218,-0.6601339813187224,4.7,4.580102041822087,-1.4,-2.1366519808381654,7.5285953558098,9.665247336647967,-117.89871619929002,-3.1,6.1,2.3,3.89,-0.4419868633988244,1,0
RO,143.7,7.2,19535951.0,5.6,293024.0,202311.0,4.7,5.6,12.0,19042455.0,7.48,2022,90713.0,15.387931860676577,10.624207855552239,4.763724005124339,4.967727793084979,16.78776696713947,16.762181518091197,6.9216576793428075,63.193121782795814,-0.8325877660496417,4.4,4.304934707023822,-0.9,-1.1571394184524235,10.136726706261156,11.29386612471358,44.82006127533218,6.4,5.6,4.1,3.62,-0.6601339813187224,1,1
RO,148.43,3.3,22964198.0,5.1,324091.0,239244.0,2.2,5.6,9.7,19054548.0,6.71,2023,84847.0,17.008590285111982,12.555742597515302,4.452847687596683,5.000113466636674,16.94944695242375,16.762816371200568,3.238567355169497,16.16799852842803,0.06348531093713916,7.2,6.9216576793428075,5.6,4.763724005124339,15.387931860676577,10.624207855552239,63.193121782795814,4.7,5.6,12.0,7.48,-0.8325877660496417,1,1
RO,155.89,5.0,24590200.0,3.7,286538.0,215191.0,1.0,5.4,5.8,19067576.0,6.32,2024,71347.0,15.027500087058785,11.285703017520424,3.7417970695383618,5.04915063032459,17.017858547546854,16.763499858852366,4.903716368791589,6.841159512310568,0.06834876517984867,3.3,3.238567355169497,5.1,4.452847687596683,17.008590285111982,12.555742597515302,16.16799852842803,2.2,5.6,9.7,6.71,0.06348531093713916,1,1
RO,,,,,,,,,6.8,19036031.0,6.9585,2025,,,,,,,16.76184410971519,,,-0.16557491371749222,5.0,4.903716368791589,3.7,3.7417970695383618,15.027500087058785,11.285703017520424,6.841159512310568,1.0,5.4,5.8,6.32,0.06834876517984867,1,1
SE,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,11.69,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
SE,,,,,,,,,,,11.35,1988,,,,,,,,,,,,,,,,,,,,,11.69,,0,0
SE,,,,,,,,,,,11.18,1989,,,,,,,,,,,,,,,,,,,,,11.35,,0,0
SE,,,,,,,,,,,13.15,1990,,,,,,,,,,,,,,,,,,,,,11.18,,0,0
SE,,,,,,,,,,,10.7,1991,,,,,,,,,,,,,,,,,,,,,13.15,,0,0
SE,,,,,,,,,,,10.03,1992,,,,,,,,,,,,,,,,,,,,,10.7,,0,0
SE,,,1013272.0,,,,,,,,8.57,1993,,,,,,13.828695256566714,,,,,,,,,,,,,,,10.03,,0,0
SE,,,,,,,,,,,9.7,1994,,,,,,,,,,,,,,,,,,,,,8.57,,0,0
SE,,,,,,,,,,,10.24,1995,,,,,,,,,,,,,,,,,,,,,9.7,,0,0
SE,,,,,,,,,1.0,,8.03,1996,,,,,,,,,,,,,,,,,,,,,10.24,,0,0
SE,,,,,,,,,1.8,,6.62,1997,,,,,,,,,,,,,,,,,,,,1.0,8.03,,0,0
SE,,,,,,,,,1.0,,4.99,1998,,,,,,,,,,,,,,,,,,,,1.8,6.62,,0,0
SE,,,,,,,,,0.6,,4.98,1999,,,,,,,,,,,,,,,,,,,,1.0,4.99,,0,0
SE,,,,,,,,,1.3,,5.37,2000,,,,,,,,,,,,,,,,,,,,0.6,4.98,,0,0
SE,,,,,,,,,2.7,,5.11,2001,,,,,,,,,,,,,,,,,,,,1.3,5.37,,0,0
SE,,,,,,,,,1.9,,5.3,2002,,,,,,,,,,,,,,,,,,,,2.7,5.11,,0,0
SE,,,,,,,,,2.3,,4.64,2003,,,,,,,,,,,,,,,,,,,,1.9,5.3,,0,0
SE,,,19957013.0,,,,,,1.0,,4.43,2004,,,,,,16.80909116835042,,,,,,,,,,,,,,2.3,4.64,,0,0
SE,52.04,,20997169.0,,,,,7.9,0.8,,3.38,2005,,,,,3.9520126536443043,16.859898177076268,,,5.0807008725847425,,,,,,,,,,,1.0,4.43,,0,0
SE,58.46,12.3,25744721.0,,,,,7.2,1.5,,3.7,2006,,,,,4.0683427596831,17.06374015434792,,11.633010603879557,20.384197727165088,,,,,,,,5.0807008725847425,,7.9,0.8,3.38,,0,0
SE,65.74,12.4,26967253.0,,,,,6.3,1.7,,4.17,2007,,,,,4.185707568236073,17.110133836016697,,11.736480855297327,4.639368166877844,,12.3,11.633010603879557,,,,,20.384197727165088,,7.2,1.5,3.7,,0,0
SE,66.47,1.1,27817350.0,,,,,6.3,3.3,,3.89,2008,,,,,4.19675071805349,17.14117048471043,,1.1043149817417053,3.1036648693731905,,12.4,11.736480855297327,,,,,4.639368166877844,,6.3,1.7,4.17,,0,0
SE,68.57,3.1,25218784.0,,,,,8.5,1.9,,3.25,2009,,,,,4.227855121296273,17.04309967163681,,3.1104403242783185,-9.807081307361898,,1.1,1.1043149817417053,,,,,3.1036648693731905,,6.3,3.3,3.89,,0,0
SE,73.97,7.9,26646764.0,,,,,8.7,1.9,,2.89,2010,,,,,4.303659605599776,17.098178275312225,,7.580448430350284,5.507860367541539,,3.1,3.1104403242783185,,,,,-9.807081307361898,,8.5,1.9,3.25,,0,0
SE,75.87,2.6,29732247.0,,,,,7.9,1.4,,2.61,2011,,,,,4.329021349349984,17.207742772340236,,2.536174375020739,10.956449702801052,,7.9,7.580448430350284,,,,,5.507860367541539,,8.7,1.9,2.89,,0,0
SE,76.83,1.3,30350849.0,,,,,8.1,0.9,,1.59,2012,,,,,4.341595188879544,17.228335048719384,,1.257383952956026,2.0592276379147734,,2.6,2.536174375020739,,,,,10.956449702801052,,7.9,1.4,2.61,,0,0
SE,80.79,5.2,31443225.0,6.9,115845.0,50715.0,,8.1,0.4,,2.12,2013,65130.0,,,,4.391853195491617,17.263694096600567,,5.0258006612073025,3.535904788118316,,1.3,1.257383952956026,,,,,2.0592276379147734,,8.1,0.9,1.59,,0,0
SE,88.4,9.4,32766043.0,7.9,126966.0,51237.0,1.3,8.0,0.2,9644864.0,1.72,2014,75729.0,13.164104750466155,5.3123610659517855,7.85174368451437,4.481871969643598,17.304903262697444,16.08193610365231,9.001877415198134,4.120916609687697,,5.2,5.0258006612073025,6.9,,,,3.535904788118316,,8.1,0.4,2.12,,0,0
SE,100.0,13.1,34011263.0,8.1,134240.0,55830.0,3.3,7.5,0.7,9747355.0,0.72,2015,78410.0,13.771941208666352,5.727707670439827,8.044233538226523,4.605170185988092,17.34220229243028,16.092506524119116,12.329821634449356,3.729902973283572,1.0570420466805786,9.4,9.001877415198134,7.9,7.85174368451437,13.164104750466155,5.3123610659517855,4.120916609687697,1.3,8.0,0.2,1.72,,0,0
SE,108.24,8.2,35952558.0,11.9,163005.0,45878.0,0.9,7.1,1.1,9851017.0,0.54,2016,117127.0,16.547022505392086,4.657184126268384,11.889838379123699,4.684350983862532,17.397710793981062,16.103085256549452,7.918079787444032,5.55085015507828,1.057873243033569,13.1,12.329821634449356,8.1,8.044233538226523,13.771941208666352,5.727707670439827,3.729902973283572,3.3,7.5,0.7,0.72,1.0570420466805786,0,0
