geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock
PL,2025-Q4,,,,2025Q4,2025,4,,,,,,,19.723523632107387,35.67077907545588,11.076682515856717,11.525157070562742,3.909200947493563,4.621534960610951,0.8679648211777469,1.1472401162237134,2025Q4,2025-12-31 23:59:59.999999999,1,0
PT,1993-Q1,,,,1993Q1,1993,1,,,,,,,,,,,,,,,1993Q1,1993-03-31 23:59:59.999999999,0,0
PT,1993-Q2,,,,1993Q2,1993,2,,,,,,,,,,,,,,,1993Q2,1993-06-30 23:59:59.999999999,0,0
PT,1993-Q3,,,,1993Q3,1993,3,,,,,,,,,,,,,,,1993Q3,1993-09-30 23:59:59.999999999,0,0
PT,1993-Q4,,,,1993Q4,1993,4,,,,,,,,,,,,,,,1993Q4,1993-12-31 23:59:59.999999999,0,0
PT,1994-Q1,,,,1994Q1,1994,1,,,,,,,,,,,,,,,1994Q1,1994-03-31 23:59:59.999999999,0,0
PT,1994-Q2,,,,1994Q2,1994,2,,,,,,,,,,,,,,,1994Q2,1994-06-30 23:59:59.999999999,0,0
PT,1994-Q3,,,,1994Q3,1994,3,,,,,,,,,,,,,,,1994Q3,1994-09-30 23:59:59.999999999,0,0
PT,1994-Q4,,,,1994Q4,1994,4,,,,,,,,,,,,,,,1994Q4,1994-12-31 23:59:59.999999999,0,0
PT,1995-Q1,,,,1995Q1,1995,1,,,,,,,,,,,,,,,1995Q1,1995-03-31 23:59:59.999999999,0,0
PT,1995-Q2,,,,1995Q2,1995,2,,,,,,,,,,,,,,,1995Q2,1995-06-30 23:59:59.999999999,0,0
PT,1995-Q3,,,,1995Q3,1995,3,,,,,,,,,,,,,,,1995Q3,1995-09-30 23:59:59.999999999,0,0
PT,1995-Q4,,,,1995Q4,1995,4,,,,,,,,,,,,,,,1995Q4,1995-12-31 23:59:59.999999999,0,0
PT,1996-Q1,,,,1996Q1,1996,1,,,,,,,,,,,,,,,1996Q1,1996-03-31 23:59:59.999999999,0,0
PT,1996-Q2,,,,1996Q2,1996,2,,,,,,,,,,,,,,,1996Q2,1996-06-30 23:59:59.999999999,0,0
PT,1996-Q3,,,,1996Q3,1996,3,,,,,,,,,,,,,,,1996Q3,1996-09-30 23:59:59.999999999,0,0
PT,1996-Q4,,,,1996Q4,1996,4,,,,,,,,,,,,,,,1996Q4,1996-12-31 23:59:59.999999999,0,0
PT,1997-Q1,,,,1997Q1,1997,1,,,,,,,,,,,,,,,1997Q1,1997-03-31 23:59:59.999999999,0,0
PT,1997-Q2,,,,1997Q2,1997,2,,,,,,,,,,,,,,,1997Q2,1997-06-30 23:59:59.999999999,0,0
PT,1997-Q3,,,,1997Q3,1997,3,,,,,,,,,,,,,,,1997Q3,1997-09-30 23:59:59.999999999,0,0
PT,1997-Q4,,,,1997Q4,1997,4,,,,,,,,,,,,,,,1997Q4,1997-12-31 23:59:59.999999999,0,0
PT,1998-Q1,,,,1998Q1,1998,1,,,,,,,,,,,,,,,1998Q1,1998-03-31 23:59:59.999999999,0,0
PT,1998-Q2,,,,1998Q2,1998,2,,,,,,,,,,,,,,,1998Q2,1998-06-30 23:59:59.999999999,0,0
PT,1998-Q3,,,,1998Q3,1998,3,,,,,,,,,,,,,,,1998Q3,1998-09-30 23:59:59.999999999,0,0
PT,1998-Q4,,,,1998Q4,1998,4,,,,,,,,,,,,,,,1998Q4,1998-12-31 23:59:59.999999999,0,0
PT,1999-Q1,,,,1999Q1,1999,1,,,,,,,,,,,,,,,1999Q1,1999-03-31 23:59:59.999999999,0,0
PT,1999-Q2,,,,1999Q2,1999,2,,,,,,,,,,,,,,,1999Q2,1999-06-30 23:59:59.999999999,0,0
PT,1999-Q3,,,,1999Q3,1999,3,,,,,,,,,,,,,,,1999Q3,1999-09-30 23:59:59.999999999,0,0
PT,1999-Q4,,,,1999Q4,1999,4,,,,,,,,,,,,,,,1999Q4,1999-12-31 23:59:59.999999999,0,0
PT,2000-Q1,,,3461704.0,2000Q1,2000,1,,15.057271511351834,,,,,,,,,,,,,2000Q1,2000-03-31 23:59:59.999999999,0,0
PT,2000-Q2,,,5373784.0,2000Q2,2000,2,,15.497042873825416,,,43.97713624735822,,,,,,,,,,2000Q2,2000-06-30 23:59:59.999999999,0,0
PT,2000-Q3,,,6663090.0,2000Q3,2000,3,,15.712093898882536,,,21.50510250571198,,43.97713624735822,,,,,,,,2000Q3,2000-09-30 23:59:59.999999999,0,0
PT,2000-Q4,,,4073691.0,2000Q4,2000,4,,15.220060026058793,,,-49.20338728237432,,21.50510250571198,43.97713624735822,,,,,,,2000Q4,2000-12-31 23:59:59.999999999,0,0
PT,2001-Q1,,,3138840.0,2001Q1,2001,1,,14.959363862877971,,,-26.06961631808211,-9.790764847386235,-49.20338728237432,21.50510250571198,,,,,,,2001Q1,2001-03-31 23:59:59.999999999,0,0
PT,2001-Q2,,,4865871.0,2001Q2,2001,2,,15.397756291493309,,,43.839242861533734,-9.928658233210719,-26.06961631808211,-49.20338728237432,-9.790764847386235,,,,,,2001Q2,2001-06-30 23:59:59.999999999,0,0
PT,2001-Q3,,,5958089.0,2001Q3,2001,3,,15.600260350042419,,,20.25040585491098,-11.18335488401172,43.839242861533734,-26.06961631808211,-9.928658233210719,-9.790764847386235,,,,,2001Q3,2001-09-30 23:59:59.999999999,0,0
PT,2001-Q4,,,3347734.0,2001Q4,2001,4,,15.023794257016991,,,-57.64660930254273,-19.626576904180126,20.25040585491098,43.839242861533734,-11.18335488401172,-9.928658233210719,,,,,2001Q4,2001-12-31 23:59:59.999999999,0,0
PT,2002-Q1,,,3157710.0,2002Q1,2002,1,,14.965357639308742,,,-5.843661770824937,0.5993776430770481,-57.64660930254273,20.25040585491098,-19.626576904180126,-11.18335488401172,,,,,2002Q1,2002-03-31 23:59:59.999999999,0,0
PT,2002-Q2,,,4628652.0,2002Q2,2002,2,,15.347776238963144,,,38.241859965440206,-4.99800525301648,-5.843661770824937,-57.64660930254273,0.5993776430770481,-19.626576904180126,,,,,2002Q2,2002-06-30 23:59:59.999999999,0,0
PT,2002-Q3,,,6003194.0,2002Q3,2002,3,,15.607802218886537,,,26.002597992339282,0.7541868844118227,38.241859965440206,-5.843661770824937,-4.99800525301648,0.5993776430770481,,,,,2002Q3,2002-09-30 23:59:59.999999999,0,0
PT,2002-Q4,,,3593681.0,2002Q4,2002,4,,15.094687583343475,,,-51.31146355430616,7.089332632648393,26.002597992339282,38.241859965440206,0.7541868844118227,-4.99800525301648,,,,,2002Q4,2002-12-31 23:59:59.999999999,0,0
PT,2003-Q1,,,3129680.0,2003Q1,2003,1,,14.956441320868112,,,-13.824626247536287,-0.8916318440629567,-51.31146355430616,26.002597992339282,7.089332632648393,0.7541868844118227,,,,,2003Q1,2003-03-31 23:59:59.999999999,0,0
PT,2003-Q2,,,4801747.0,2003Q2,2003,2,,15.384490367994685,,,42.804904712657255,3.671412903154092,-13.824626247536287,-51.31146355430616,-0.8916318440629567,7.089332632648393,,,,,2003Q2,2003-06-30 23:59:59.999999999,0,0
PT,2003-Q3,,,6049800.0,2003Q3,2003,3,,15.615535771609363,,,23.104540361467762,0.7733552722825721,42.804904712657255,-13.824626247536287,3.671412903154092,-0.8916318440629567,,,,,2003Q3,2003-09-30 23:59:59.999999999,0,0
PT,2003-Q4,,,3757851.0,2003Q4,2003,4,,15.139357809420181,,,-47.61779621891815,4.467022607670579,23.104540361467762,42.804904712657255,0.7733552722825721,3.671412903154092,,,,,2003Q4,2003-12-31 23:59:59.999999999,0,0
PT,2004-Q1,,,3296347.0,2004Q1,2004,1,,15.008325443596254,,,-13.103236582392697,5.188412272814169,-47.61779621891815,23.104540361467762,4.467022607670579,0.7733552722825721,,,,,2004Q1,2004-03-31 23:59:59.999999999,0,0
PT,2004-Q2,,,5119509.0,2004Q2,2004,2,,15.448569093979641,,,44.024365038338686,6.407872598495601,-13.103236582392697,-47.61779621891815,5.188412272814169,4.467022607670579,,,,,2004Q2,2004-06-30 23:59:59.999999999,0,0
PT,2004-Q3,,,6207517.0,2004Q3,2004,3,,15.641271534983343,,,19.27024410037017,2.573576337398009,44.024365038338686,-13.103236582392697,6.407872598495601,5.188412272814169,,,,,2004Q3,2004-09-30 23:59:59.999999999,0,0
PT,2004-Q4,,,3799782.0,2004Q4,2004,4,,15.150454254629931,,,-49.08172803534114,1.1096445209750172,19.27024410037017,44.024365038338686,2.573576337398009,6.407872598495601,,,,,2004Q4,2004-12-31 23:59:59.999999999,0,0
PT,2005-Q1,,,3816112.0,2005Q1,2005,1,,15.15474266122443,,,0.428840659449925,14.641721762817639,-49.08172803534114,19.27024410037017,1.1096445209750172,2.573576337398009,,,,,2005Q1,2005-03-31 23:59:59.999999999,0,0
PT,2005-Q2,,,5313476.0,2005Q2,2005,2,,15.485756792987848,,,33.101413176341765,3.7187699008207176,0.428840659449925,-49.08172803534114,14.641721762817639,1.1096445209750172,,,,,2005Q2,2005-06-30 23:59:59.999999999,0,0
PT,2005-Q3,,,6804462.0,2005Q3,2005,3,,15.733089131427272,,,24.733233843942415,9.181759644392962,33.101413176341765,0.428840659449925,3.7187699008207176,14.641721762817639,,,,,2005Q3,2005-09-30 23:59:59.999999999,0,0
PT,2005-Q4,,,4340603.0,2005Q4,2005,4,,15.283523836517473,,,-44.956529490979946,13.306958188754159,24.733233843942415,33.101413176341765,9.181759644392962,3.7187699008207176,,,,,2005Q4,2005-12-31 23:59:59.999999999,0,0
PT,2006-Q1,,,3911303.0,2006Q1,2006,1,,15.17938112452858,,,-10.414271198889224,2.4638463304150093,-44.956529490979946,24.733233843942415,13.306958188754159,9.181759644392962,,,,,2006Q1,2006-03-31 23:59:59.999999999,0,0
PT,2006-Q2,,,6011215.0,2006Q2,2006,2,,15.609137449140757,,,42.97563246121765,12.338065615290894,-10.414271198889224,-44.956529490979946,2.4638463304150093,13.306958188754159,,,,,2006Q2,2006-06-30 23:59:59.999999999,0,0
PT,2006-Q3,,,7246794.0,2006Q3,2006,3,,15.796069722132003,,,18.693227299124615,6.298059070473094,42.97563246121765,-10.414271198889224,12.338065615290894,2.4638463304150093,,,,,2006Q3,2006-09-30 23:59:59.999999999,0,0
PT,2006-Q4,,,4858883.0,2006Q4,2006,4,,15.396319134069529,,,-39.97505880624743,11.279529755205608,18.693227299124615,42.97563246121765,6.298059070473094,12.338065615290894,,,,,2006Q4,2006-12-31 23:59:59.999999999,0,0
PT,2007-Q1,,,4448842.0,2007Q1,2007,1,,15.308154395558995,,,-8.816473851053352,12.87732710304148,-39.97505880624743,18.693227299124615,11.279529755205608,6.298059070473094,,,,,2007Q1,2007-03-31 23:59:59.999999999,0,0
PT,2007-Q2,,,6470349.0,2007Q2,2007,2,,15.682740606289693,,,37.458621073069764,7.360315714893595,-8.816473851053352,-39.97505880624743,12.87732710304148,11.279529755205608,,,,,2007Q2,2007-06-30 23:59:59.999999999,0,0
PT,2007-Q3,,,8097572.0,2007Q3,2007,3,,15.907074821621311,,,22.433421533161813,11.100509948930792,37.458621073069764,-8.816473851053352,7.360315714893595,12.87732710304148,,,,,2007Q3,2007-09-30 23:59:59.999999999,0,0
PT,2007-Q4,,,5309475.0,2007Q4,2007,4,,15.485003518273658,,,-42.20713033476535,8.868438420412872,22.433421533161813,37.458621073069764,11.100509948930792,7.360315714893595,,,,,2007Q4,2007-12-31 23:59:59.999999999,0,0
PT,2008-Q1,109.23,,4972993.0,2008Q1,2008,1,4.693455750855452,15.41953243009484,,,-6.547108817881764,11.13780345358446,-42.20713033476535,22.433421533161813,8.868438420412872,11.100509948930792,,,,,2008Q1,2008-03-31 23:59:59.999999999,0,0
PT,2008-Q2,109.59,0.3,6731198.0,2008Q2,2008,2,4.696746129475301,15.722263694694508,0.32903786198490437,,30.273126459966804,3.9523088404815,-6.547108817881764,-42.20713033476535,11.13780345358446,8.868438420412872,,,,,2008Q2,2008-06-30 23:59:59.999999999,0,0
PT,2008-Q3,106.56,-2.8,8273365.0,2008Q3,2008,3,4.668708206792079,15.928551876623722,-2.8037922683221694,,20.628818192921372,2.1477055002410594,30.273126459966804,-6.547108817881764,3.9523088404815,11.13780345358446,,,0.32903786198490437,,2008Q3,2008-09-30 23:59:59.999999999,0,0
PT,2008-Q4,104.74,-1.7,5205345.0,2008Q4,2008,4,4.651481088851342,15.465196540255373,-1.722711794073728,,-46.335533636834825,-1.9806978018284127,20.628818192921372,30.273126459966804,2.1477055002410594,3.9523088404815,,,-2.8037922683221694,0.32903786198490437,2008Q4,2008-12-31 23:59:59.999999999,0,0
PT,2009-Q1,105.67,0.9,4363354.0,2009Q1,2009,1,4.660321030452939,15.288751585646787,0.8839941601597623,-3.3134720402512308,-17.6444954608586,-13.07808444480525,-46.335533636834825,20.628818192921372,-1.9806978018284127,2.1477055002410594,,,-1.722711794073728,-2.8037922683221694,2009Q1,2009-03-31 23:59:59.999999999,0,0
PT,2009-Q2,106.65,0.9,6511490.0,2009Q2,2009,2,4.669552444917359,15.689078866644264,0.9231414464419885,-2.7193684557941467,40.03272809974767,-3.318482805024381,-17.6444954608586,-46.335533636834825,-13.07808444480525,-1.9806978018284127,-3.3134720402512308,,0.8839941601597623,-1.722711794073728,2009Q2,2009-06-30 23:59:59.999999999,0,0
PT,2009-Q3,106.7,0.0,7933338.0,2009Q3,2009,3,4.670021158307708,15.886584438208715,0.04687133903482632,0.1312951515628491,19.750557156445048,-4.196743841500705,40.03272809974767,-17.6444954608586,-3.318482805024381,-13.07808444480525,-2.7193684557941467,-3.3134720402512308,0.9231414464419885,0.8839941601597623,2009Q3,2009-09-30 23:59:59.999999999,0,0
PT,2009-Q4,107.13,0.4,5308131.0,2009Q4,2009,4,4.6740430502744665,15.484750353858407,0.40218919667589503,2.256196142312472,-40.18340843503072,1.9553813603033987,19.750557156445048,40.03272809974767,-4.196743841500705,-3.318482805024381,0.1312951515628491,-2.7193684557941467,0.04687133903482632,0.9231414464419885,2009Q4,2009-12-31 23:59:59.999999999,0,0
PT,2010-Q1,107.74,0.6,4678067.0,2010Q1,2010,1,4.6797209172523875,15.35839554838368,0.5677866977920942,1.939988679944804,-12.635480547472788,6.964396273689211,-40.18340843503072,19.750557156445048,1.9553813603033987,-4.196743841500705,2.256196142312472,0.1312951515628491,0.40218919667589503,0.04687133903482632,2010Q1,2010-03-31 23:59:59.999999999,0,0
PT,2010-Q2,108.16,0.4,6572285.0,2010Q2,2010,2,4.683611612294654,15.698372122993305,0.38906950422665787,1.4059167377294735,33.99765746096257,0.9293256349041101,-12.635480547472788,-40.18340843503072,6.964396273689211,1.9553813603033987,1.939988679944804,2.256196142312472,0.5677866977920942,0.40218919667589503,2010Q2,2010-06-30 23:59:59.999999999,0,0
PT,2010-Q3,107.32,-0.8,8768562.0,2010Q3,2010,3,4.675815025557423,15.986683382831156,-0.7796586737231159,0.5793867249715312,28.8311259837851,10.009894462244162,33.99765746096257,-12.635480547472788,0.9293256349041101,6.964396273689211,1.4059167377294735,1.939988679944804,0.38906950422665787,0.5677866977920942,2010Q3,2010-09-30 23:59:59.999999999,0,0
PT,2010-Q4,106.21,-1.0,5716586.0,2010Q4,2010,4,4.6654182663334485,15.558882332021383,-1.0396759223974428,-0.8624783941018066,-42.78010508097729,7.41319781629759,28.8311259837851,33.99765746096257,10.009894462244162,0.9293256349041101,0.5793867249715312,1.4059167377294735,-0.7796586737231159,0.38906950422665787,2010Q4,2010-12-31 23:59:59.999999999,0,0
PT,2011-Q1,105.45,-0.7,4937191.0,2011Q1,2011,1,4.658236906924784,15.412307103954682,-0.7181359408664711,-2.148401032760372,-14.657522806670187,5.391155557100191,-42.78010508097729,28.8311259837851,7.41319781629759,10.009894462244162,-0.8624783941018066,0.5793867249715312,-1.0396759223974428,-0.7796586737231159,2011Q1,2011-03-31 23:59:59.999999999,0,0
PT,2011-Q2,103.18,-2.2,7615028.0,2011Q2,2011,2,4.636475035816504,15.84563422125802,-2.176187110827943,-4.713657647814973,43.332711730333884,14.726209826471504,-14.657522806670187,-42.78010508097729,5.391155557100191,7.41319781629759,-2.148401032760372,-0.8624783941018066,-0.7181359408664711,-1.0396759223974428,2011Q2,2011-06-30 23:59:59.999999999,0,0
PT,2011-Q3,101.49,-1.6,9254098.0,2011Q3,2011,3,4.619960271460727,16.040577038408138,-1.65147643557777,-5.585475409669627,19.494281715011752,5.389365557698156,43.332711730333884,-14.657522806670187,14.726209826471504,5.391155557100191,-4.713657647814973,-2.148401032760372,-2.176187110827943,-0.7181359408664711,2011Q3,2011-09-30 23:59:59.999999999,0,0
PT,2011-Q4,98.25,-3.2,5773390.0,2011Q4,2011,4,4.58751525074937,15.568769987624778,-3.2445020711356243,-7.790301558407808,-47.18070507833598,0.9887655603394663,19.494281715011752,43.332711730333884,5.389365557698156,14.726209826471504,-5.585475409669627,-4.713657647814973,-1.65147643557777,-2.176187110827943,2011Q4,2011-12-31 23:59:59.999999999,0,0
PT,2012-Q1,96.84,-1.4,5063022.0,2012Q1,2012,1,4.573060132069858,15.437474096192458,-1.4455118679512324,-8.51767748549257,-13.129589143231968,2.5166992237776853,-47.18070507833598,19.494281715011752,0.9887655603394663,5.389365557698156,-7.790301558407808,-5.585475409669627,-3.2445020711356243,-1.65147643557777,2012Q1,2012-03-31 23:59:59.999999999,0,0
PT,2012-Q2,94.64,-2.3,7656281.0,2012Q2,2012,2,4.550080219670131,15.85103691468067,-2.2979912399726743,-8.639481614637301,41.35628184882112,0.5402693422649207,-13.129589143231968,-47.18070507833598,2.5166992237776853,0.9887655603394663,-8.51767748549257,-7.790301558407808,-1.4455118679512324,-3.2445020711356243,2012Q2,2012-06-30 23:59:59.999999999,0,0
PT,2012-Q3,93.7,-1.0,9461325.0,2012Q3,2012,3,4.540098189244376,16.062722994645043,-0.9982030425755184,-7.986208221635049,21.168607996437316,2.214595623690485,41.35628184882112,-13.129589143231968,0.5402693422649207,2.5166992237776853,-8.639481614637301,-8.51767748549257,-2.2979912399726743,-1.4455118679512324,2012Q3,2012-09-30 23:59:59.999999999,0,0
PT,2012-Q4,94.31,0.7,6005626.0,2012Q4,2012,4,4.546587228555794,15.608207254524219,0.6489039311417422,-4.092802219357683,-45.451574012082396,3.9437266899440715,21.168607996437316,41.35628184882112,2.214595623690485,0.5402693422649207,-7.986208221635049,-8.639481614637301,-0.9982030425755184,-2.2979912399726743,2012Q4,2012-12-31 23:59:59.999999999,0,0
PT,2013-Q1,92.45,-2.0,5196992.0,2013Q1,2013,1,4.5266679578331335,15.463590554639769,-1.9919270722660087,-4.639217423672459,-14.461669988445003,2.6116458447310364,-45.451574012082396,21.168607996437316,3.9437266899440715,2.214595623690485,-4.092802219357683,-7.986208221635049,0.6489039311417422,-0.9982030425755184,2013Q1,2013-03-31 23:59:59.999999999,0,0
PT,2013-Q2,92.25,-0.2,8061890.0,2013Q2,2013,2,4.524502282920636,15.902658578309156,-0.21656749124971952,-2.5577936749495045,43.90680236693871,5.16216636284863,-14.461669988445003,-45.451574012082396,2.6116458447310364,3.9437266899440715,-4.639217423672459,-4.092802219357683,-1.9919270722660087,0.6489039311417422,2013Q2,2013-06-30 23:59:59.999999999,0,0
PT,2013-Q3,92.75,0.5,9954588.0,2013Q3,2013,3,4.529907701487544,16.113544108385927,0.5405418566907905,-1.0190487756831956,21.088553007677113,5.082111374088427,43.90680236693871,-14.461669988445003,5.16216636284863,2.6116458447310364,-2.5577936749495045,-4.639217423672459,-0.21656749124971952,-1.9919270722660087,2013Q3,2013-09-30 23:59:59.999999999,0,0
PT,2013-Q4,94.89,2.3,6480676.0,2013Q4,2013,4,4.552718325985667,15.684335383875055,2.281062449812321,0.6131097429873833,-42.92087245108718,7.612812935083646,21.088553007677113,43.90680236693871,5.082111374088427,5.16216636284863,-1.0190487756831956,-2.5577936749495045,0.5405418566907905,-0.21656749124971952,2013Q4,2013-12-31 23:59:59.999999999,0,0
PT,2014-Q1,96.16,1.3,5536270.0,2014Q1,2014,1,4.566013470786897,15.526831546766644,1.3295144801229952,3.9345512953763873,-15.75038371084112,6.324099212687528,-42.92087245108718,21.088553007677113,7.612812935083646,5.082111374088427,0.6131097429873833,-1.0190487756831956,2.281062449812321,0.5405418566907905,2014Q1,2014-03-31 23:59:59.999999999,0,0
PT,2014-Q2,97.7,1.6,8984491.0,2014Q2,2014,2,4.581901559048737,16.01101042662295,1.588808826183996,5.739927612810103,48.417887985630514,10.83518483137933,-15.75038371084112,-42.92087245108718,6.324099212687528,7.612812935083646,3.9345512953763873,0.6131097429873833,1.3295144801229952,2.281062449812321,2014Q2,2014-06-30 23:59:59.999999999,0,0
PT,2014-Q3,97.31,-0.4,10888338.0,2014Q3,2014,3,4.577901758833898,16.20320286618208,-0.39998002148395884,4.799405734635354,19.219243955913257,8.965875779615473,48.417887985630514,-15.75038371084112,10.83518483137933,6.324099212687528,5.739927612810103,3.9345512953763873,1.588808826183996,1.3295144801229952,2014Q3,2014-09-30 23:59:59.999999999,0,0
PT,2014-Q4,96.98,-0.3,7151522.0,2014Q4,2014,4,4.574504771677206,15.782835759150064,-0.33969871566918997,2.1786445691538425,-42.03671070320176,9.850037527500888,19.219243955913257,48.417887985630514,8.965875779615473,10.83518483137933,4.799405734635354,5.739927612810103,-0.39998002148395884,1.588808826183996,2014Q4,2014-12-31 23:59:59.999999999,0,0
PT,2015-Q1,96.94,0.0,6348618.0,2015Q1,2015,1,4.57409223041723,15.663747709387057,-0.041254125997625124,0.8078759630332222,-11.908804976300758,13.69161626204125,-42.03671070320176,19.219243955913257,9.850037527500888,8.965875779615473,2.1786445691538425,4.799405734635354,-0.33969871566918997,-0.39998002148395884,2015Q1,2015-03-31 23:59:59.999999999,0,0
PT,2015-Q2,100.57,3.7,9838162.0,2015Q2,2015,2,4.610854002456389,16.101779462963382,3.676177203915909,2.895244340765135,43.80317535763254,9.076903634043276,-11.908804976300758,-42.03671070320176,13.69161626204125,9.850037527500888,0.8078759630332222,2.1786445691538425,-0.041254125997625124,-0.33969871566918997,2015Q2,2015-06-30 23:59:59.999999999,0,0
PT,2015-Q3,100.65,0.1,11886272.0,2015Q3,2015,3,4.611649152085801,16.290894678712192,0.0795149629412073,3.3747393251903013,18.911521574881007,8.769181253011027,43.80317535763254,-11.908804976300758,9.076903634043276,13.69161626204125,2.895244340765135,0.8078759630332222,3.676177203915909,-0.041254125997625124,2015Q3,2015-09-30 23:59:59.999999999,0,0
PT,2015-Q4,101.84,1.2,7932762.0,2015Q4,2015,4,4.623402954249151,15.886511830573536,1.1753802163350535,4.889818257194545,-40.43828481386562,10.367607142347168,18.911521574881007,43.80317535763254,8.769181253011027,9.076903634043276,3.3747393251903013,2.895244340765135,0.0795149629412073,3.676177203915909,2015Q4,2015-12-31 23:59:59.999999999,0,0
PT,2016-Q1,103.67,1.8,7120090.0,2016Q1,2016,1,4.641212777335021,15.778430923757707,1.7809823085869425,6.712054691779112,-10.808090681582883,11.468321437065043,-40.43828481386562,18.911521574881007,10.367607142347168,8.769181253011027,4.889818257194545,3.3747393251903013,1.1753802163350535,0.0795149629412073,2016Q1,2016-03-31 23:59:59.999999999,0,0
PT,2016-Q2,106.91,3.1,10880692.0,2016Q2,2016,2,4.671987359025408,16.202500400310665,3.0774581690387492,6.113335656901953,42.40694765529582,10.072093734728327,-10.808090681582883,-40.43828481386562,11.468321437065043,10.367607142347168,6.712054691779112,4.889818257194545,1.7809823085869425,1.1753802163350535,2016Q2,2016-06-30 23:59:59.999999999,0,0
PT,2016-Q3,108.31,1.3,13428244.0,2016Q3,2016,3,4.684997485847646,16.412870807902973,1.3010126822237567,7.334833376184502,21.037040759230763,12.197612919078082,42.40694765529582,-10.808090681582883,10.072093734728327,11.468321437065043,6.113335656901953,6.712054691779112,3.0774581690387492,1.7809823085869425,2016Q3,2016-09-30 23:59:59.999999999,0,0
PT,2016-Q4,109.57,1.2,9501018.0,2016Q4,2016,4,4.696563614417302,16.06690950872451,1.1566128569656442,7.316066016815093,-34.59612991784624,18.039767815097463,21.037040759230763,42.40694765529582,12.197612919078082,10.072093734728327,7.334833376184502,6.113335656901953,1.3010126822237567,3.0774581690387492,2016Q4,2016-12-31 23:59:59.999999999,0,0
PT,2017-Q1,111.89,2.1,8429359.0,2017Q1,2017,1,4.717516245819629,15.947231289127338,2.095263140232717,7.630346848460867,-11.967821959717284,16.88003653696306,-34.59612991784624,21.037040759230763,18.039767815097463,12.197612919078082,7.316066016815093,7.334833376184502,1.1566128569656442,1.3010126822237567,2017Q1,2017-03-31 23:59:59.999999999,0,0
PT,2017-Q2,115.51,3.2,13167080.0,2017Q2,2017,2,4.749357106300589,16.39323033311557,3.1840860480959243,7.736974727518042,44.5999043988234,19.072993280490635,-11.967821959717284,-34.59612991784624,16.88003653696306,18.039767815097463,7.630346848460867,7.316066016815093,2.095263140232717,1.1566128569656442,2017Q2,2017-06-30 23:59:59.999999999,0,0
PT,2017-Q3,119.6,3.5,15304951.0,2017Q3,2017,3,4.784152841516532,16.54368692878841,3.4795735215943147,9.9155355668886,15.04565956728392,13.081612088543793,44.5999043988234,-11.967821959717284,19.072993280490635,16.88003653696306,7.736974727518042,7.630346848460867,3.1840860480959243,2.095263140232717,2017Q3,2017-09-30 23:59:59.999999999,0,0
PT,2017-Q4,121.06,1.2,10771667.0,2017Q4,2017,4,4.7962862904635415,16.192429818956406,1.213344894700974,9.97226760462393,-35.12571098320052,12.552031023189514,15.04565956728392,44.5999043988234,13.081612088543793,19.072993280490635,9.9155355668886,7.736974727518042,3.4795735215943147,3.1840860480959243,2017Q4,2017-12-31 23:59:59.999999999,0,0
PT,2018-Q1,125.58,3.7,9483974.0,2018Q1,2018,1,4.832943005685963,16.065113984704375,3.665671522242153,11.542675986633366,-12.731583425203041,11.788269557703757,-35.12571098320052,15.04565956728392,12.552031023189514,13.081612088543793,9.97226760462393,9.9155355668886,1.213344894700974,3.4795735215943147,2018Q1,2018-03-31 23:59:59.999999999,0,0
PT,2018-Q2,128.49,2.3,14107473.0,2018Q2,2018,2,4.855851080295389,16.462215214948003,2.2908074609426343,10.649397399480076,39.71012302436279,6.8984881832431455,-12.731583425203041,-35.12571098320052,11.788269557703757,12.552031023189514,11.542675986633366,9.97226760462393,3.665671522242153,1.213344894700974,2018Q2,2018-06-30 23:59:59.999999999,0,0
PT,2018-Q3,129.72,1.0,15970246.0,2018Q3,2018,3,4.865378281439117,16.586237923954837,0.9527201143727737,8.122543992258535,12.402270900683376,4.255099516642602,39.71012302436279,-12.731583425203041,6.8984881832431455,11.788269557703757,10.649397399480076,11.542675986633366,2.2908074609426343,3.665671522242153,2018Q3,2018-09-30 23:59:59.999999999,0,0
PT,2018-Q4,132.34,2.0,11456905.0,2018Q4,2018,4,4.885374368583913,16.25410316296742,1.999608714479617,8.908807812037178,-33.21347609874152,6.1673344011015985,12.402270900683376,39.71012302436279,4.255099516642602,6.8984881832431455,8.122543992258535,10.649397399480076,0.9527201143727737,2.2908074609426343,2018Q4,2018-12-31 23:59:59.999999999,0,0
PT,2019-Q1,137.14,3.6,10105791.0,2019Q1,2019,1,4.921002301856218,16.12861918383645,3.5627933272304624,8.805929617025487,-12.548397913097276,6.350519913207364,-33.21347609874152,12.402270900683376,6.1673344011015985,4.255099516642602,8.908807812037178,8.122543992258535,1.999608714479617,0.9527201143727737,2019Q1,2019-03-31 23:59:59.999999999,0,0
